incident_number,calendaryear,month,incdate,call_type,problem,responsearea,prioritydescription,council_district,location,longitude,latitude,census_tracts,tract_codes
24082533,2024,Jun,06/14/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0303,1F,9,"(-97.723448,30.291319)",-97.723448,30.291319,['4.01'],['000401']
24082775,2024,Jun,06/14/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2801,1F,7,"(-97.696135,30.429504)",-97.696135,30.429504,['452'],['045200']
24083024,2024,Jun,06/15/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3004,1F,1,"(-97.673000,30.379195)",-97.673,30.379195,['415'],['041500']
24083080,2024,Jun,06/15/2024 12:00:00 AM,Fire,BOX -Structure Fire,04-4802,1F,-,"(-97.612168,30.227543)",-97.612168,30.227543,['22.16'],['002216']
24083303,2024,Jun,06/16/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0401,1F,9,"(-97.754957,30.271981)",-97.754957,30.271981,['12'],['001200']
24083488,2024,Jun,06/16/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2203,1F,3,"(-97.717194,30.237555)",-97.717194,30.237555,['23.26'],['002326']
24083778,2024,Jun,06/17/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2608,1F,1,"(-97.652611,30.313933)",-97.652611,30.313933,['22.01'],['002201']
24084176,2024,Jun,06/17/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1407,1F,4,"(-97.708154,30.321237)",-97.708154,30.321237,['21.05'],['002105']
24084242,2024,Jun,06/18/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-5302,1F,2,"(-97.746359,30.152940)",-97.746359,30.15294,['24.40'],['002440']
24084585,2024,Jun,06/18/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1903,1F,10,"(-97.757760,30.339007)",-97.75776,30.339007,['306'],['030600']
24084681,2024,Jun,06/19/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-3808,1F,6,"(-97.780888,30.440958)",-97.780888,30.440958,['204.06'],['020406']
24085155,2024,Jun,06/20/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2304,1F,4,"(-97.689596,30.347870)",-97.689596,30.34787,['403'],['040300']
24085163,2024,Jun,06/20/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2306,1F,4,"(-97.692814,30.352254)",-97.692814,30.352254,['431'],['043100']
24085290,2024,Jun,06/20/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-3001,1F,4,"(-97.713250,30.379355)",-97.71325,30.379355,['407'],['040700']
24085334,2024,Jun,06/20/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3502,1F,3,"(-97.735589,30.230998)",-97.735589,30.230998,['23.13'],['002313']
24086354,2024,Jun,06/22/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0807,1F,7,"(-97.732709,30.393224)",-97.732709,30.393224,['324'],['032400']
24086621,2024,Jun,06/23/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2306,1F,4,"(-97.693260,30.366921)",-97.69326,30.366921,['410'],['041000']
24086719,2024,Jun,06/23/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1503,1F,3,"(-97.698728,30.251404)",-97.698728,30.251404,['21.11'],['002111']
24086739,2024,Jun,06/23/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2705,1F,8,"(-97.852563,30.217966)",-97.852563,30.217966,['312'],['031200']
24086888,2024,Jun,06/23/2024 12:00:00 AM,Fire,BOXL- Structure Fire,04-2604,1F,-,"(-97.625753,30.283663)",-97.625753,30.283663,['22.11'],['002211']
24086894,2024,Jun,06/23/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1101,1F,5,"(-97.763773,30.252712)",-97.763773,30.252712,['13.10'],['001310']
24086896,2024,Jun,06/23/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4002,1F,1,"(-97.629186,30.379766)",-97.629186,30.379766,['449'],['044900']
24086911,2024,Jun,06/23/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2306,1F,4,"(-97.694567,30.362396)",-97.694567,30.362396,['410'],['041000']
24087055,2024,Jun,06/24/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1602,1F,4,"(-97.703020,30.335742)",-97.70302,30.335742,['400'],['040000']
24087094,2024,Jun,06/24/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0806,1F,7,"(-97.724961,30.372859)",-97.724961,30.372859,['454'],['045400']
24087153,2024,Jun,06/24/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1601,1F,7,"(-97.714737,30.348482)",-97.714737,30.348482,['405'],['040500']
24087231,2024,Jun,06/24/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2304,1F,4,"(-97.685768,30.354361)",-97.685768,30.354361,['403'],['040300']
24087355,2024,Jun,06/24/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0301,1F,9,"(-97.726897,30.287277)",-97.726897,30.287277,['4.01'],['000401']
24087406,2024,Jun,06/24/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3101,1F,10,"(-97.795600,30.357813)",-97.7956,30.357813,['329'],['032900']
24087467,2024,Jun,06/24/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1605,1F,7,"(-97.727030,30.328693)",-97.72703,30.328693,['15.05'],['001505']
24088235,2024,Jun,06/26/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-3002,1F,7,"(-97.704848,30.397480)",-97.704848,30.39748,['418'],['041800']
24088247,2024,Jun,06/26/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,1F,4,"(-97.707603,30.365250)",-97.707603,30.36525,['407'],['040700']
24088463,2024,Jun,06/27/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1003,1F,10,"(-97.772627,30.288220)",-97.772627,30.28822,['16.02'],['001602']
24088753,2024,Jun,06/27/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3004,1F,1,"(-97.671810,30.396566)",-97.67181,30.396566,['437'],['043700']
24088771,2024,Jun,06/27/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0102,1F,9,"(-97.742993,30.274637)",-97.742993,30.274637,['7'],['000700']
24089298,2024,Jun,06/28/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1201,1F,7,"(-97.746162,30.322156)",-97.746162,30.322156,['1.01'],['000101']
24089608,2024,Jun,06/29/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2205,1F,3,"(-97.701493,30.228001)",-97.701493,30.228001,"['23.25', '23.21']","['002325', '002321']"
24089630,2024,Jun,06/29/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2202,1F,3,"(-97.727587,30.237659)",-97.727587,30.237659,['23.16'],['002316']
24089675,2024,Jun,06/29/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-5101,1F,8,"(-97.838475,30.233928)",-97.838475,30.233928,['320'],['032000']
24089682,2024,Jun,06/29/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2306,1F,4,"(-97.699299,30.358074)",-97.699299,30.358074,['431'],['043100']
24089723,2024,Jun,06/29/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3504,1F,2,"(-97.686082,30.188822)",-97.686082,30.188822,['24.32'],['002432']
24089733,2024,Jun,06/29/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2605,1F,1,"(-97.649905,30.272763)",-97.649905,30.272763,['22.14'],['002214']
24089844,2024,Jun,06/29/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,1F,2,"(-97.737305,30.195713)",-97.737305,30.195713,['24.13'],['002413']
24089964,2024,Jun,06/30/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3504,1F,2,"(-97.696232,30.193838)",-97.696232,30.193838,['24.48'],['002448']
24090003,2024,Jun,06/30/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2402,1F,2,"(-97.737305,30.195713)",-97.737305,30.195713,['24.13'],['002413']
24090016,2024,Jun,06/30/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2001,1F,5,"(-97.806619,30.209720)",-97.806619,30.20972,['304'],['030400']
24090256,2024,Jun,06/30/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-0807,1F,7,"(-97.738159,30.387287)",-97.738159,30.387287,['324'],['032400']
24090300,2024,Jun,06/30/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-0701,1F,1,"(-97.716451,30.265904)",-97.716451,30.265904,['9.01'],['000901']
24090456,2024,Jul,07/01/2024 12:00:00 AM,Fire,BOX -Structure Fire,04-2609,1F,-,"(-97.607656,30.264196)",-97.607656,30.264196,['22.11'],['002211']
24090760,2024,Jul,07/01/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3601,1F,2,"(-97.789694,30.174061)",-97.789694,30.174061,['24.37'],['002437']
24091761,2024,Jul,07/03/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0806,1F,7,"(-97.728595,30.374577)",-97.728595,30.374577,['454'],['045400']
24092037,2024,Jul,07/04/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,1F,2,"(-97.737305,30.195713)",-97.737305,30.195713,['24.13'],['002413']
24092094,2024,Jul,07/04/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2706,1F,8,"(-97.880861,30.229907)",-97.880861,30.229907,['347'],['034700']
24092349,2024,Jul,07/04/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-4608,1F,5,"(-97.837087,30.158874)",-97.837087,30.158874,['372'],['037200']
24092398,2024,Jul,07/04/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-4101,1F,1,"(-97.602938,30.355921)",-97.602938,30.355921,['424'],['042400']
24092421,2024,Jul,07/04/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,1F,2,"(-97.728677,30.196284)",-97.728677,30.196284,['24.47'],['002447']
24092428,2024,Jul,07/04/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0803,1F,4,"(-97.713238,30.360961)",-97.713238,30.360961,['401'],['040100']
24093278,2024,Jul,07/06/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-3001,1F,4,"(-97.696254,30.371910)",-97.696254,30.37191,['409'],['040900']
24093500,2024,Jul,07/06/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0101,1F,9,"(-97.741268,30.261857)",-97.741268,30.261857,['11.03'],['001103']
24093666,2024,Jul,07/07/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1705,1F,5,"(-97.778158,30.228073)",-97.778158,30.228073,['20.06'],['002006']
24093716,2024,Jul,07/07/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1601,1F,7,"(-97.725257,30.345150)",-97.725257,30.34515,['15.04'],['001504']
24093860,2024,Jul,07/07/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-4201,1F,3,"(-97.677076,30.222826)",-97.677076,30.222826,['23.10'],['002310']
24093884,2024,Jul,07/07/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2402,1F,2,"(-97.737305,30.195713)",-97.737305,30.195713,['24.13'],['002413']
24093980,2024,Jul,07/07/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1102,1F,5,"(-97.786140,30.240842)",-97.78614,30.240842,['19.22'],['001922']
24094551,2024,Jul,07/09/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1205,1F,9,"(-97.734882,30.311930)",-97.734882,30.31193,['2.03'],['000203']
24094849,2024,Jul,07/09/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-5106,1F,5,"(-97.801898,30.228083)",-97.801898,30.228083,"['321', '303']","['032100', '030300']"
24094972,2024,Jul,07/09/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0501,1F,1,"(-97.672162,30.267485)",-97.672162,30.267485,['21.10'],['002110']
24095161,2024,Jul,07/10/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4001,1F,7,"(-97.665153,30.414579)",-97.665153,30.414579,['439'],['043900']
24095269,2024,Jul,07/10/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0501,1F,3,"(-97.692331,30.270582)",-97.692331,30.270582,['21.11'],['002111']
24095270,2024,Jul,07/10/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-0501,1F,3,"(-97.692331,30.270582)",-97.692331,30.270582,['21.11'],['002111']
24095504,2024,Jul,07/11/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-3002,1F,7,"(-97.684412,30.385730)",-97.684412,30.38573,['419'],['041900']
24096227,2024,Jul,07/12/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2004,1F,5,"(-97.798018,30.223761)",-97.798018,30.223761,['303'],['030300']
24096277,2024,Jul,07/12/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3001,1F,4,"(-97.709741,30.382270)",-97.709741,30.38227,['408'],['040800']
24096680,2024,Jul,07/13/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1705,1F,5,"(-97.785493,30.229542)",-97.785493,30.229542,['20.07'],['002007']
24096727,2024,Jul,07/13/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0301,1F,9,"(-97.746635,30.289455)",-97.746635,30.289455,['6.06'],['000606']
24097791,2024,Jul,07/15/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2805,1F,7,"(-97.722420,30.402826)",-97.72242,30.402826,['454'],['045400']
24097841,2024,Jul,07/15/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1801,1F,1,"(-97.673805,30.309513)",-97.673805,30.309513,['21.12'],['002112']
24097858,2024,Jul,07/15/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1801,1F,1,"(-97.669424,30.317512)",-97.669424,30.317512,['21.13'],['002113']
24097870,2024,Jul,07/15/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2001,1F,5,"(-97.809963,30.209301)",-97.809963,30.209301,['304'],['030400']
24098081,2024,Jul,07/16/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2403,1F,2,"(-97.759171,30.185957)",-97.759171,30.185957,['24.41'],['002441']
24098345,2024,Jul,07/17/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0101,1F,3,"(-97.733781,30.266339)",-97.733781,30.266339,['9.02'],['000902']
24098467,2024,Jul,07/17/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-4001,1F,7,"(-97.640161,30.408504)",-97.640161,30.408504,['443'],['044300']
24098606,2024,Jul,07/17/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1706,1F,3,"(-97.772596,30.231802)",-97.772596,30.231802,['13.07'],['001307']
24098659,2024,Jul,07/17/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2902,1F,-,"(-97.834312,30.201065)",-97.834312,30.201065,['310'],['031000']
24098956,2024,Jul,07/18/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2102,1F,10,"(-97.780518,30.370724)",-97.780518,30.370724,['300'],['030000']
24098999,2024,Jul,07/18/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0701,1F,3,"(-97.726537,30.263068)",-97.726537,30.263068,['9.02'],['000902']
24099197,2024,Jul,07/18/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,1F,4,"(-97.706066,30.360572)",-97.706066,30.360572,['406'],['040600']
24099403,2024,Jul,07/19/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,1F,4,"(-97.699715,30.358758)",-97.699715,30.358758,['406'],['040600']
24099824,2024,Jul,07/19/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4302,1F,8,"(-97.898952,30.199007)",-97.898952,30.199007,['367'],['036700']
24100233,2024,Jul,07/20/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-4904,1F,5,"(-97.796824,30.136801)",-97.796824,30.136801,['24.46'],['002446']
24100251,2024,Jul,07/20/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2205,1F,3,"(-97.697864,30.222642)",-97.697864,30.222642,['23.20'],['002320']
24100284,2024,Jul,07/20/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2002,1F,5,"(-97.815015,30.202836)",-97.815015,30.202836,['309'],['030900']
24100475,2024,Jul,07/21/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2002,1F,5,"(-97.817764,30.207938)",-97.817764,30.207938,['310'],['031000']
24100751,2024,Jul,07/21/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4301,1F,8,"(-97.884019,30.188734)",-97.884019,30.188734,['368'],['036800']
24100807,2024,Jul,07/21/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1606,1F,7,"(-97.738869,30.357587)",-97.738869,30.357587,['15.01'],['001501']
24101107,2024,Jul,07/22/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2404,1F,2,"(-97.730748,30.170066)",-97.730748,30.170066,['24.48'],['002448']
24101118,2024,Jul,07/22/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,1F,2,"(-97.737305,30.195713)",-97.737305,30.195713,['24.13'],['002413']
24101191,2024,Jul,07/22/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1901,1F,10,"(-97.758681,30.335817)",-97.758681,30.335817,['1.02'],['000102']
24101362,2024,Jul,07/22/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3801,1F,6,"(-97.806602,30.436359)",-97.806602,30.436359,['343'],['034300']
24101795,2024,Jul,07/23/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2303,1F,1,"(-97.677087,30.338333)",-97.677087,30.338333,['436'],['043600']
24102233,2024,Jul,07/24/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1201,1F,7,"(-97.740525,30.322549)",-97.740525,30.322549,['2.06'],['000206']
24103183,2024,Jul,07/26/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0805,1F,7,"(-97.737358,30.371535)",-97.737358,30.371535,['404'],['040400']
24103242,2024,Jul,07/26/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4005,1F,7,"(-97.653157,30.435885)",-97.653157,30.435885,['441'],['044100']
24103286,2024,Jul,07/26/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2005,1F,2,"(-97.787940,30.201627)",-97.78794,30.201627,['24.10'],['002410']
24103496,2024,Jul,07/27/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2806,1F,7,"(-97.707304,30.414491)",-97.707304,30.414491,['414'],['041400']
24103508,2024,Jul,07/27/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4005,1F,7,"(-97.664205,30.442683)",-97.664205,30.442683,['441'],['044100']
24103628,2024,Jul,07/27/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2301,1F,1,"(-97.676863,30.372309)",-97.676863,30.372309,['416'],['041600']
24104020,2024,Jul,07/28/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,1F,4,"(-97.703050,30.362680)",-97.70305,30.36268,['406'],['040600']
24104298,2024,Jul,07/28/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0702,1F,3,"(-97.712332,30.253911)",-97.712332,30.253911,['9.02'],['000902']
24104899,2024,Jul,07/29/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2806,1F,7,"(-97.728426,30.431388)",-97.728426,30.431388,['413'],['041300']
24105189,2024,Jul,07/30/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2504,1F,10,"(-97.760916,30.420132)",-97.760916,30.420132,['25'],['002500']
24105288,2024,Jul,07/30/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1804,1F,4,"(-97.701593,30.325756)",-97.701593,30.325756,['434'],['043400']
24105323,2024,Jul,07/30/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0201,1F,9,"(-97.746434,30.286277)",-97.746434,30.286277,['6.07'],['000607']
24105346,2024,Jul,07/30/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2402,1F,2,"(-97.756591,30.204724)",-97.756591,30.204724,['24.11'],['002411']
24105350,2024,Jul,07/30/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3004,1F,1,"(-97.673000,30.379195)",-97.673,30.379195,['415'],['041500']
24105489,2024,Jul,07/31/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2102,1F,10,"(-97.760253,30.367635)",-97.760253,30.367635,['300'],['030000']
24105828,2024,Jul,07/31/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2304,1F,4,"(-97.686365,30.348460)",-97.686365,30.34846,['403'],['040300']
24105863,2024,Aug,08/01/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0202,1F,9,"(-97.744178,30.281239)",-97.744178,30.281239,['7'],['000700']
24106273,2024,Aug,08/01/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3002,1F,4,"(-97.709994,30.393127)",-97.709994,30.393127,['453'],['045300']
24106564,2024,Aug,08/02/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-5003,1F,2,"(-97.629907,30.170514)",-97.629907,30.170514,['24.49'],['002449']
24107230,2024,Aug,08/03/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3801,1F,6,"(-97.799402,30.433331)",-97.799402,30.433331,['338'],['033800']
24107253,2024,Aug,08/03/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2904,1F,5,"(-97.848228,30.170382)",-97.848228,30.170382,['319'],['031900']
24107356,2024,Aug,08/04/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4403,1F,6,"(-97.770735,30.442682)",-97.770735,30.442682,['204.06'],['020406']
24107431,2024,Aug,08/04/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-3801,1F,6,"(-97.799402,30.433331)",-97.799402,30.433331,['338'],['033800']
24107600,2024,Aug,08/04/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4301,1F,8,"(-97.889811,30.187939)",-97.889811,30.187939,['368'],['036800']
24108030,2024,Aug,08/05/2024 12:00:00 AM,Fire,BOX -Structure Fire,04-2605,1F,-,"(-97.631653,30.257986)",-97.631653,30.257986,['22.16'],['002216']
24108100,2024,Aug,08/05/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1606,1F,7,"(-97.741597,30.354033)",-97.741597,30.354033,['15.01'],['001501']
24108288,2024,Aug,08/05/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1804,1F,4,"(-97.699115,30.326679)",-97.699115,30.326679,['434'],['043400']
24108322,2024,Aug,08/06/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2005,1F,3,"(-97.776174,30.205552)",-97.776174,30.205552,['24.44'],['002444']
24108592,2024,Aug,08/06/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2104,1F,10,"(-97.743968,30.378924)",-97.743968,30.378924,['302'],['030200']
24108814,2024,Aug,08/07/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2204,1F,3,"(-97.706225,30.230224)",-97.706225,30.230224,['23.25'],['002325']
24108848,2024,Aug,08/07/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-0102,1F,9,"(-97.741310,30.267644)",-97.74131,30.267644,['11.03'],['001103']
24109154,2024,Aug,08/07/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-2801,1F,7,"(-97.696135,30.429504)",-97.696135,30.429504,['452'],['045200']
24109270,2024,Aug,08/07/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2304,1F,4,"(-97.694187,30.340711)",-97.694187,30.340711,['403'],['040300']
24109305,2024,Aug,08/07/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2301,1F,4,"(-97.684952,30.362491)",-97.684952,30.362491,['416'],['041600']
24109306,2024,Aug,08/07/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2301,1F,4,"(-97.684952,30.362491)",-97.684952,30.362491,['416'],['041600']
24109318,2024,Aug,08/07/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2301,1F,4,"(-97.683790,30.364354)",-97.68379,30.364354,['416'],['041600']
24109798,2024,Aug,08/08/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-4001,1F,7,"(-97.650973,30.401442)",-97.650973,30.401442,['439'],['043900']
24110227,2024,Aug,08/09/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4001,1F,7,"(-97.647347,30.390903)",-97.647347,30.390903,['439'],['043900']
24110278,2024,Aug,08/09/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3601,1F,2,"(-97.784404,30.175774)",-97.784404,30.175774,['24.22'],['002422']
24110635,2024,Aug,08/10/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3404,1F,6,"(-97.802200,30.480579)",-97.8022,30.480579,['203.11'],['020311']
24110953,2024,Aug,08/11/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1706,1F,3,"(-97.767983,30.226668)",-97.767983,30.226668,['13.08'],['001308']
24111058,2024,Aug,08/11/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-4401,1F,6,"(-97.776722,30.432109)",-97.776722,30.432109,['204.05'],['020405']
24111535,2024,Aug,08/12/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1603,1F,4,"(-97.712182,30.322652)",-97.712182,30.322652,['15.03'],['001503']
24111540,2024,Aug,08/12/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1603,1F,4,"(-97.710724,30.322527)",-97.710724,30.322527,['15.03'],['001503']
24111647,2024,Aug,08/12/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4001,1F,7,"(-97.667812,30.414828)",-97.667812,30.414828,['439'],['043900']
24111658,2024,Aug,08/12/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0303,1F,9,"(-97.734791,30.295674)",-97.734791,30.295674,['5'],['000500']
24111765,2024,Aug,08/12/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2102,1F,10,"(-97.758399,30.372719)",-97.758399,30.372719,['300'],['030000']
24111856,2024,Aug,08/13/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1801,1F,1,"(-97.674345,30.320476)",-97.674345,30.320476,['21.13'],['002113']
