incident_number,calendaryear,month,incdate,call_type,problem,responsearea,jurisdiction,prioritydescription,council_district,location,longitude,latitude,is_structure_fire,is_vehicle_fire,is_outdoor_fire,is_trash_fire,incident_category
24003903,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2301,AFD,3F,1,"(-97.675583,30.376949)",-97.675583,30.376949,False,False,False,True,Trash/Dumpster Fire
24003938,2024,Jan,01/09/2024 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-3611,AFD,3F,2,"(-97.770891,30.187700)",-97.770891,30.1877,False,False,False,True,Trash/Dumpster Fire
24003966,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3401,AFD,3F,6,"(-97.793539,30.461375)",-97.793539,30.461375,False,False,False,True,Trash/Dumpster Fire
24003969,2024,Jan,01/09/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3501,AFD,3F,2,"(-97.713296,30.212091)",-97.713296,30.212091,False,False,True,False,Outdoor/Vegetation Fire
24003979,2024,Jan,01/09/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4904,AFD,3F,5,"(-97.790042,30.138685)",-97.790042,30.138685,False,False,False,False,Other
24003989,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3802,AFD,3F,6,"(-97.794848,30.460993)",-97.794848,30.460993,False,False,False,True,Trash/Dumpster Fire
24004042,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2304,AFD,3F,4,"(-97.686164,30.332955)",-97.686164,30.332955,False,False,False,True,Trash/Dumpster Fire
24004082,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2205,AFD,3F,3,"(-97.699477,30.230997)",-97.699477,30.230997,False,False,False,True,Trash/Dumpster Fire
24004106,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1707,AFD,3F,3,"(-97.756624,30.219635)",-97.756624,30.219635,False,False,False,True,Trash/Dumpster Fire
24004151,2024,Jan,01/09/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0807,AFD,1F,7,"(-97.745894,30.394936)",-97.745894,30.394936,True,False,False,False,Structure Fire
24004152,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0604,AFD,3F,9,"(-97.755705,30.260344)",-97.755705,30.260344,False,False,False,True,Trash/Dumpster Fire
24004169,2024,Jan,01/09/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4301,AFD,3F,8,"(-97.887175,30.188833)",-97.887175,30.188833,False,False,False,False,Other
24004187,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0803,AFD,3F,4,"(-97.704341,30.357015)",-97.704341,30.357015,False,False,False,True,Trash/Dumpster Fire
24004190,2024,Jan,01/09/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3002,AFD,3F,7,"(-97.698670,30.404077)",-97.69867,30.404077,False,False,False,False,Other
24004193,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0603,AFD,3F,3,"(-97.758109,30.241149)",-97.758109,30.241149,False,False,False,True,Trash/Dumpster Fire
24004214,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2303,AFD,3F,1,"(-97.676213,30.329801)",-97.676213,30.329801,False,False,False,True,Trash/Dumpster Fire
24004222,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3802,AFD,3F,6,"(-97.810533,30.451754)",-97.810533,30.451754,False,False,False,True,Trash/Dumpster Fire
24004235,2024,Jan,01/09/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1805,AFD,3F,1,"(-97.681108,30.329081)",-97.681108,30.329081,False,False,False,False,Other
24004249,2024,Jan,01/09/2024 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-2403,AFD,4F,2,"(-97.767086,30.190343)",-97.767086,30.190343,False,False,False,False,Other
24004253,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-5105,AFD,3F,8,"(-97.809920,30.243349)",-97.80992,30.243349,False,False,False,True,Trash/Dumpster Fire
24004279,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1602,AFD,3F,4,"(-97.704660,30.333366)",-97.70466,30.333366,False,False,False,True,Trash/Dumpster Fire
24004285,2024,Jan,01/09/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4103,AFD,1F,1,"(-97.615933,30.334378)",-97.615933,30.334378,True,False,False,False,Structure Fire
24004293,2024,Jan,01/09/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0805,AFD,3F,7,"(-97.731646,30.362985)",-97.731646,30.362985,False,False,False,True,Trash/Dumpster Fire
24004316,2024,Jan,01/10/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0803,AFD,3F,4,"(-97.704147,30.356809)",-97.704147,30.356809,False,False,True,False,Outdoor/Vegetation Fire
24004359,2024,Jan,01/10/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2301,AFD,2F,1,"(-97.676282,30.375870)",-97.676282,30.37587,False,True,False,False,Vehicle Fire
24004392,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0401,AFD,3F,9,"(-97.768008,30.271835)",-97.768008,30.271835,False,False,False,True,Trash/Dumpster Fire
24004432,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0801,AFD,3F,4,"(-97.715464,30.369471)",-97.715464,30.369471,False,False,False,True,Trash/Dumpster Fire
24004459,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-4005,AFD,3F,7,"(-97.666182,30.441130)",-97.666182,30.44113,False,False,False,True,Trash/Dumpster Fire
24004471,2024,Jan,01/10/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1804,AFD,1F,4,"(-97.703180,30.331491)",-97.70318,30.331491,True,False,False,False,Structure Fire
24004488,2024,Jan,01/10/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2104,AFD,1F,10,"(-97.744306,30.370390)",-97.744306,30.37039,True,False,False,False,Structure Fire
24004490,2024,Jan,01/10/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1602,AFD,1F,7,"(-97.717730,30.339600)",-97.71773,30.3396,True,False,False,False,Structure Fire
24004526,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2005,AFD,3F,2,"(-97.783947,30.203577)",-97.783947,30.203577,False,False,False,True,Trash/Dumpster Fire
24004564,2024,Jan,01/10/2024 12:00:00 AM,Fire,BOX -Structure Fire,04-2610,AFD,1F,-,"(-97.638157,30.327458)",-97.638157,30.327458,True,False,False,False,Structure Fire
24004566,2024,Jan,01/10/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2301,AFD,1F,4,"(-97.685163,30.359583)",-97.685163,30.359583,True,False,False,False,Structure Fire
24004571,2024,Jan,01/10/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3502,AFD,1F,3,"(-97.736530,30.232048)",-97.73653,30.232048,True,False,False,False,Structure Fire
24004615,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0504,AFD,3F,1,"(-97.669444,30.288651)",-97.669444,30.288651,False,False,False,True,Trash/Dumpster Fire
24004624,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2306,AFD,3F,4,"(-97.687633,30.361030)",-97.687633,30.36103,False,False,False,True,Trash/Dumpster Fire
24004658,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1104,AFD,3F,5,"(-97.757223,30.260635)",-97.757223,30.260635,False,False,False,True,Trash/Dumpster Fire
24004676,2024,Jan,01/10/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3504,AFD,1F,2,"(-97.699647,30.201278)",-97.699647,30.201278,True,False,False,False,Structure Fire
24004693,2024,Jan,01/10/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2303,AFD,2F,1,"(-97.667327,30.327710)",-97.667327,30.32771,False,True,False,False,Vehicle Fire
24004731,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2204,AFD,3F,3,"(-97.700793,30.229155)",-97.700793,30.229155,False,False,False,True,Trash/Dumpster Fire
24004753,2024,Jan,01/10/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3503,AFD,3F,3,"(-97.724960,30.214142)",-97.72496,30.214142,False,False,False,False,Other
24004761,2024,Jan,01/10/2024 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0303,AFD,3F,9,"(-97.741957,30.296708)",-97.741957,30.296708,False,False,False,True,Trash/Dumpster Fire
24004765,2024,Jan,01/10/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2204,AFD,3F,3,"(-97.706340,30.230106)",-97.70634,30.230106,False,False,False,True,Trash/Dumpster Fire
24004787,2024,Jan,01/10/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-4002,AFD,2F,1,"(-97.632403,30.378452)",-97.632403,30.378452,False,True,False,False,Vehicle Fire
24004832,2024,Jan,01/11/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2002,AFD,1F,5,"(-97.811177,30.194101)",-97.811177,30.194101,True,False,False,False,Structure Fire
24004871,2024,Jan,01/11/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1804,AFD,3F,4,"(-97.699910,30.330912)",-97.69991,30.330912,False,False,False,True,Trash/Dumpster Fire
24004877,2024,Jan,01/11/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0702,AFD,3F,3,"(-97.708822,30.251737)",-97.708822,30.251737,False,False,False,True,Trash/Dumpster Fire
24004891,2024,Jan,01/11/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3502,AFD,3F,3,"(-97.742967,30.225206)",-97.742967,30.225206,False,False,False,False,Other
24005142,2024,Jan,01/11/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1805,AFD,3F,1,"(-97.686528,30.332188)",-97.686528,30.332188,False,False,False,True,Trash/Dumpster Fire
24005295,2024,Jan,01/11/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-4004,AFD,3F,1,"(-97.659886,30.378820)",-97.659886,30.37882,False,False,False,True,Trash/Dumpster Fire
24005311,2024,Jan,01/11/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1903,AFD,1F,10,"(-97.755178,30.349702)",-97.755178,30.349702,True,False,False,False,Structure Fire
24005349,2024,Jan,01/11/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1401,AFD,3F,9,"(-97.695205,30.296500)",-97.695205,30.2965,False,False,False,True,Trash/Dumpster Fire
24005351,2024,Jan,01/11/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-4001,AFD,3F,7,"(-97.671890,30.405267)",-97.67189,30.405267,False,False,False,True,Trash/Dumpster Fire
24005417,2024,Jan,01/12/2024 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2702,AFD,3F,8,"(-97.838128,30.221926)",-97.838128,30.221926,False,False,False,True,Trash/Dumpster Fire
24005434,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0801,AFD,3F,4,"(-97.720743,30.370980)",-97.720743,30.37098,False,False,False,True,Trash/Dumpster Fire
24005486,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0502,AFD,3F,1,"(-97.692791,30.273691)",-97.692791,30.273691,False,False,False,True,Trash/Dumpster Fire
24005498,2024,Jan,01/12/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2401,AFD,2F,2,"(-97.743598,30.176554)",-97.743598,30.176554,False,True,False,False,Vehicle Fire
24005510,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0702,AFD,3F,3,"(-97.705452,30.258848)",-97.705452,30.258848,False,False,False,True,Trash/Dumpster Fire
24005537,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2903,AFD,3F,5,"(-97.822416,30.173794)",-97.822416,30.173794,False,False,False,True,Trash/Dumpster Fire
24005547,2024,Jan,01/12/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4001,AFD,1F,7,"(-97.672444,30.403232)",-97.672444,30.403232,True,False,False,False,Structure Fire
24005600,2024,Jan,01/12/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2702,AFD,3F,8,"(-97.853574,30.232718)",-97.853574,30.232718,False,False,True,False,Outdoor/Vegetation Fire
24005638,2024,Jan,01/12/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-0102,AFD,3F,9,"(-97.741454,30.267683)",-97.741454,30.267683,False,False,False,False,Other
24005724,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.754858,30.216759)",-97.754858,30.216759,False,False,False,True,Trash/Dumpster Fire
24005733,2024,Jan,01/12/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2807,AFD,2F,6,"(-97.733178,30.435202)",-97.733178,30.435202,False,True,False,False,Vehicle Fire
24005756,2024,Jan,01/12/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2002,AFD,3F,5,"(-97.824269,30.203254)",-97.824269,30.203254,False,False,False,False,Other
24005758,2024,Jan,01/12/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-5002,AFD,1F,2,"(-97.623533,30.179938)",-97.623533,30.179938,True,False,False,False,Structure Fire
24005765,2024,Jan,01/12/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2002,AFD,1F,5,"(-97.816571,30.194056)",-97.816571,30.194056,True,False,False,False,Structure Fire
24005811,2024,Jan,01/12/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2901,AFD,2F,8,"(-97.846992,30.205091)",-97.846992,30.205091,False,True,False,False,Vehicle Fire
24005815,2024,Jan,01/12/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-3001,AFD,1F,4,"(-97.703720,30.368711)",-97.70372,30.368711,True,False,False,False,Structure Fire
24005825,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1802,AFD,3F,1,"(-97.687027,30.298194)",-97.687027,30.298194,False,False,False,True,Trash/Dumpster Fire
24005847,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2202,AFD,3F,-,"(-97.736888,30.232315)",-97.736888,30.232315,False,False,False,True,Trash/Dumpster Fire
24005853,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2202,AFD,3F,9,"(-97.730340,30.242436)",-97.73034,30.242436,False,False,False,True,Trash/Dumpster Fire
24005862,2024,Jan,01/12/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2205,AFD,3F,3,"(-97.684773,30.233631)",-97.684773,30.233631,False,False,False,True,Trash/Dumpster Fire
24005878,2024,Jan,01/12/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-4902,AFD,2F,5,"(-97.788601,30.161980)",-97.788601,30.16198,False,True,False,False,Vehicle Fire
24005912,2024,Jan,01/13/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-0501,AFD,1F,1,"(-97.673176,30.283483)",-97.673176,30.283483,True,False,False,False,Structure Fire
24005943,2024,Jan,01/13/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2306,AFD,2F,4,"(-97.697058,30.363067)",-97.697058,30.363067,False,True,False,False,Vehicle Fire
24005952,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2204,AFD,3F,3,"(-97.706986,30.228537)",-97.706986,30.228537,False,False,False,True,Trash/Dumpster Fire
24005980,2024,Jan,01/13/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2101,AFD,2F,10,"(-97.750377,30.358366)",-97.750377,30.358366,False,True,False,False,Vehicle Fire
24005981,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-4902,AFD,3F,5,"(-97.785024,30.166934)",-97.785024,30.166934,False,False,False,True,Trash/Dumpster Fire
24005983,2024,Jan,01/13/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2401,AFD,2F,2,"(-97.739667,30.187504)",-97.739667,30.187504,False,True,False,False,Vehicle Fire
24006005,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2403,AFD,3F,2,"(-97.768502,30.171120)",-97.768502,30.17112,False,False,False,True,Trash/Dumpster Fire
24006024,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1707,AFD,3F,3,"(-97.754643,30.218062)",-97.754643,30.218062,False,False,False,True,Trash/Dumpster Fire
24006045,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3404,AFD,3F,6,"(-97.794648,30.475126)",-97.794648,30.475126,False,False,False,True,Trash/Dumpster Fire
24006077,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2306,AFD,3F,4,"(-97.697129,30.362028)",-97.697129,30.362028,False,False,False,True,Trash/Dumpster Fire
24006088,2024,Jan,01/13/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1606,AFD,3F,7,"(-97.738236,30.352399)",-97.738236,30.352399,False,False,False,False,Other
24006090,2024,Jan,01/13/2024 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-3401,AFD,3F,6,"(-97.793296,30.469125)",-97.793296,30.469125,False,False,False,True,Trash/Dumpster Fire
24006098,2024,Jan,01/13/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1201,AFD,1F,7,"(-97.740452,30.320635)",-97.740452,30.320635,True,False,False,False,Structure Fire
24006140,2024,Jan,01/13/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2305,AFD,3F,4,"(-97.701636,30.350056)",-97.701636,30.350056,False,False,True,False,Outdoor/Vegetation Fire
24006145,2024,Jan,01/13/2024 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-1504,AFD,3F,3,"(-97.698058,30.272206)",-97.698058,30.272206,False,False,False,True,Trash/Dumpster Fire
24006147,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0101,AFD,3F,3,"(-97.734444,30.265704)",-97.734444,30.265704,False,False,False,True,Trash/Dumpster Fire
24006156,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,SV-5109,AFD,3F,-,"(-97.819906,30.230314)",-97.819906,30.230314,False,False,False,True,Trash/Dumpster Fire
24006158,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1504,AFD,3F,1,"(-97.702976,30.279622)",-97.702976,30.279622,False,False,False,True,Trash/Dumpster Fire
24006193,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0101,AFD,3F,3,"(-97.735759,30.260986)",-97.735759,30.260986,False,False,False,True,Trash/Dumpster Fire
24006203,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2502,AFD,3F,7,"(-97.742964,30.406947)",-97.742964,30.406947,False,False,False,True,Trash/Dumpster Fire
24006220,2024,Jan,01/13/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2403,AFD,3F,2,"(-97.762995,30.187817)",-97.762995,30.187817,False,False,True,False,Outdoor/Vegetation Fire
24006226,2024,Jan,01/13/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2403,AFD,3F,2,"(-97.762995,30.187817)",-97.762995,30.187817,False,False,True,False,Outdoor/Vegetation Fire
24006244,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3611,AFD,3F,2,"(-97.768914,30.188752)",-97.768914,30.188752,False,False,False,True,Trash/Dumpster Fire
24006249,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3005,AFD,3F,4,"(-97.692366,30.371217)",-97.692366,30.371217,False,False,False,True,Trash/Dumpster Fire
24006268,2024,Jan,01/13/2024 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-2403,AFD,4F,2,"(-97.767086,30.190343)",-97.767086,30.190343,False,False,False,False,Other
24006298,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2306,AFD,3F,4,"(-97.690228,30.362500)",-97.690228,30.3625,False,False,False,True,Trash/Dumpster Fire
24006299,2024,Jan,01/13/2024 12:00:00 AM,Fire,BOXL- Structure Fire,00-1401,AFD,1F,9,"(-97.709177,30.306746)",-97.709177,30.306746,True,False,False,False,Structure Fire
24006305,2024,Jan,01/13/2024 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-0401,AFD,4F,9,"(-97.760140,30.273159)",-97.76014,30.273159,False,False,False,False,Other
24006312,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1707,AFD,3F,3,"(-97.751186,30.225385)",-97.751186,30.225385,False,False,False,True,Trash/Dumpster Fire
24006318,2024,Jan,01/13/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2402,AFD,3F,2,"(-97.760751,30.197026)",-97.760751,30.197026,False,False,False,False,Other
24006320,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-4201,AFD,3F,2,"(-97.642437,30.207710)",-97.642437,30.20771,False,False,False,True,Trash/Dumpster Fire
24006329,2024,Jan,01/13/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-0801,AFD,1F,4,"(-97.713063,30.363616)",-97.713063,30.363616,True,False,False,False,Structure Fire
24006357,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3001,AFD,3F,4,"(-97.695100,30.369263)",-97.6951,30.369263,False,False,False,True,Trash/Dumpster Fire
24006365,2024,Jan,01/13/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1804,AFD,3F,4,"(-97.702964,30.326830)",-97.702964,30.32683,False,False,False,True,Trash/Dumpster Fire
24006385,2024,Jan,01/14/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2306,AFD,3F,4,"(-97.690964,30.357534)",-97.690964,30.357534,False,False,True,False,Outdoor/Vegetation Fire
24006415,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0901,AFD,3F,9,"(-97.726029,30.304693)",-97.726029,30.304693,False,False,False,True,Trash/Dumpster Fire
24006430,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1504,AFD,3F,3,"(-97.699219,30.273351)",-97.699219,30.273351,False,False,False,True,Trash/Dumpster Fire
24006434,2024,Jan,01/14/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-1706,AFD,1F,3,"(-97.764478,30.226935)",-97.764478,30.226935,True,False,False,False,Structure Fire
24006444,2024,Jan,01/14/2024 12:00:00 AM,Fire,BOX -Structure Fire,00-2902,AFD,1F,-,"(-97.834312,30.201065)",-97.834312,30.201065,True,False,False,False,Structure Fire
24006456,2024,Jan,01/14/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4001,AFD,3F,7,"(-97.642201,30.405145)",-97.642201,30.405145,False,False,False,False,Other
24006475,2024,Jan,01/14/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4001,AFD,1F,7,"(-97.642201,30.405145)",-97.642201,30.405145,True,False,False,False,Structure Fire
24006500,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0101,AFD,3F,3,"(-97.735784,30.260995)",-97.735784,30.260995,False,False,False,True,Trash/Dumpster Fire
24006503,2024,Jan,01/14/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-5301,AFD,3F,2,"(-97.764066,30.151358)",-97.764066,30.151358,False,False,False,False,Other
24006505,2024,Jan,01/14/2024 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-5102,AFD,3F,8,"(-97.824409,30.238700)",-97.824409,30.2387,False,False,True,False,Outdoor/Vegetation Fire
24006510,2024,Jan,01/14/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4001,AFD,3F,7,"(-97.642201,30.405145)",-97.642201,30.405145,False,False,False,False,Other
24006517,2024,Jan,01/14/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4001,AFD,3F,7,"(-97.642201,30.405145)",-97.642201,30.405145,False,False,False,False,Other
24006535,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0601,AFD,3F,9,"(-97.743019,30.246757)",-97.743019,30.246757,False,False,False,True,Trash/Dumpster Fire
24006556,2024,Jan,01/14/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1401,AFD,3F,9,"(-97.700967,30.304561)",-97.700967,30.304561,False,False,False,False,Other
24006563,2024,Jan,01/14/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1503,AFD,1F,3,"(-97.704675,30.258564)",-97.704675,30.258564,True,False,False,False,Structure Fire
24006585,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1601,AFD,3F,7,"(-97.728809,30.345862)",-97.728809,30.345862,False,False,False,True,Trash/Dumpster Fire
24006593,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0602,AFD,3F,9,"(-97.745409,30.235573)",-97.745409,30.235573,False,False,False,True,Trash/Dumpster Fire
24006625,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-2803,AFD,3F,7,"(-97.686456,30.403359)",-97.686456,30.403359,False,False,False,True,Trash/Dumpster Fire
24006636,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-3004,AFD,3F,1,"(-97.671012,30.378507)",-97.671012,30.378507,False,False,False,True,Trash/Dumpster Fire
24006638,2024,Jan,01/14/2024 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2801,AFD,3F,7,"(-97.697807,30.435161)",-97.697807,30.435161,False,False,False,True,Trash/Dumpster Fire
24006639,2024,Jan,01/14/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0101,AFD,3F,3,"(-97.734617,30.260567)",-97.734617,30.260567,False,False,False,True,Trash/Dumpster Fire
